id,title,author,rating,tags,volume,image,link
741,Прислуга,Кэтрин Стокетт,4.8,"['Современная зарубежная литература', 'Американская литература', 'Женские судьбы', 'Портрет эпохи', 'Расизм', 'Социальная проза', 'Экранизации']",540,https://cv8.litres.ru/pub/c/elektronnaya-kniga/cover_415/9332281-ketrin-stokett-prisluga-3.jpg,https://www.litres.ru/ketrin-stokett/prisluga-3/
742,Оливия Киттеридж,Элизабет Страут,4.3,"['Современная зарубежная литература', 'Житейские истории', 'Проза жизни', 'Психологическая проза', 'Пулитцеровская премия', 'Семейные ценности', 'Сильные женщины', 'Экранизации']",330,https://cv3.litres.ru/pub/c/elektronnaya-kniga/cover_415/57107233-elizabet-straut-oliviya-kitteridzh-57107233.jpg,https://www.litres.ru/elizabet-straut/oliviya-kitteridzh-57107233/
743,"Не ходи служить в пехоту! Книга 3. Завели, сели, поехали. Там разберемся. 25-летию начала Первой чеченской войны посвящается!",Юрий Тимофеев,4.7,"['Историческая литература', 'Книги о приключениях']",290,https://cv8.litres.ru/pub/c/elektronnaya-kniga/cover_415/49602887-uriy-timofeev-ne-hodi-sluzhit-v-pehotu-kniga-3-zaveli-seli-poehali-tam-raz.jpg,https://www.litres.ru/uriy-timofeev/ne-hodi-sluzhit-v-pehotu-kniga-3-zaveli-seli-poehali-tam-raz/
744,Это история счастливого брака,Энн Пэтчетт,3.9,"['Современная зарубежная литература', 'Автобиографическая проза', 'Взаимоотношения', 'Житейские истории', 'Личный опыт', 'Семейное счастье', 'Семейные истории', 'Эссе']",370,https://cv6.litres.ru/pub/c/elektronnaya-kniga/cover_415/48795269-enn-petchett-eto-istoriya-schastlivogo-braka.jpg,https://www.litres.ru/enn-petchett/eto-istoriya-schastlivogo-braka/
745,Герои. Человечество и чудовища. Поиски и приключения,Стивен Фрай,4.0,"['Современная зарубежная литература', 'Юмор и сатира', 'Древнегреческая мифология', 'Древние боги', 'Ироничная проза', 'Мифологические сюжеты']",460,https://cv2.litres.ru/pub/c/elektronnaya-kniga/cover_415/42938426-stiven-fray-geroi-chelovechestvo-i-chudovischa-poiski-i-priklucheniya.jpg,https://www.litres.ru/stiven-fray/geroi-chelovechestvo-i-chudovischa-poiski-i-priklucheniya/
746,Москва,Дмитрий Пригов,3.0,"['Современная русская литература', 'Стихи и поэзия', 'Авторский сборник', 'Философская поэзия', 'Философская проза', 'Эпатаж']",960,https://cv8.litres.ru/pub/c/elektronnaya-kniga/cover_415/24058588-dmitriy-prigov-moskva.jpg,https://www.litres.ru/dmitriy-prigov/moskva/
747,Зима мира,Кен Фоллетт,4.5,"['Историческая литература', 'Современная зарубежная литература', 'Вторая мировая война', 'Исторические события', 'Литература Великобритании', 'Судьба человека', 'Эпоха перемен']",1120,https://cv9.litres.ru/pub/c/elektronnaya-kniga/cover_415/25101992-ken-follett-2-zima-mira.jpg,https://www.litres.ru/ken-follett-2/zima-mira/
748,Прежде Чем Он Загрустит,Блейк Пирс,4.5,"['Зарубежные детективы', 'Современная зарубежная литература']",220,https://cv7.litres.ru/pub/c/elektronnaya-kniga/cover_415/51923074-bleyk-pirs-prezhde-chem-on-zagrustit.jpg,https://www.litres.ru/bleyk-pirs/prezhde-chem-on-zagrustit/
749,Сын повелителя сирот,Адам Джонсон,4.2,"['Современная зарубежная литература', 'Авантюрные приключения', 'Культ личности', 'Политический триллер', 'Пулитцеровская премия', 'Северная Корея', 'Судьба человека']",600,https://cv7.litres.ru/pub/c/elektronnaya-kniga/cover_415/10942879-adam-dzhonson-syn-povelitelya-sirot-10942879.jpg,https://www.litres.ru/adam-dzhonson/syn-povelitelya-sirot-10942879/
750,Счастье-то какое!,Наринэ Абгарян,3.6,"['Современная русская литература', 'Житейские истории', 'Позитивная проза', 'Проза жизни']",330,https://cv8.litres.ru/pub/c/elektronnaya-kniga/cover_415/35232088-anna-matveeva-schaste-to-kakoe.jpg,https://www.litres.ru/anna-matveeva/schaste-to-kakoe/
751,"Дом и остров, или Инструмент языка (сборник)",Евгений Водолазкин,4.6,"['Современная русская литература', 'Авторский сборник', 'В поисках истины', 'Воспоминания', 'Житейские истории', 'Сборник рассказов']",290,https://cv6.litres.ru/pub/c/elektronnaya-kniga/cover_415/6885764-evgeniy-vodolazkin-dom-i-ostrov-ili-instrument-yazyka.jpg,https://www.litres.ru/evgeniy-vodolazkin/dom-i-ostrov-ili-instrument-yazyka/
752,Рай где-то рядом,Фэнни Флэгг,4.6,"['Современная зарубежная литература', 'Жизнь после смерти', 'Позитивная проза', 'Социальная проза', 'Судьба человека', 'Философская проза']",260,https://cv8.litres.ru/pub/c/elektronnaya-kniga/cover_415/595885-fenni-flegg-ray-gde-to-ryadom.jpg,https://www.litres.ru/fenni-flegg/ray-gde-to-ryadom/
753,Уличный кот по имени Боб. Как человек и кот обрели надежду на улицах Лондона,Джеймс Боуэн,4.7,"['Домашние животные', 'Истории из жизни', 'Современная зарубежная литература', 'Автобиографическая проза', 'Жизненные ценности', 'Книги о животных', 'Кошки', 'Социальная проза', 'Судьба человека', 'Экранизации']",210,https://cv9.litres.ru/pub/c/elektronnaya-kniga/cover_415/6133794-dzheyms-bouen-ulichnyy-kot-po-imeni-bob-kak-chelovek-i-kot-obreli-nadezhdu.jpg,https://www.litres.ru/dzheyms-bouen/ulichnyy-kot-po-imeni-bob-kak-chelovek-i-kot-obreli-nadezhdu/
754,Библия ядоносного дерева,Барбара Кингсолвер,4.6,"['Историческая литература', 'Литература 20 века', 'Исторические романы', 'Мировой бестселлер', 'Миссионерство', 'Семейная драма', 'Современная классика', 'Философская проза']",620,https://cv0.litres.ru/pub/c/elektronnaya-kniga/cover_415/61655301-barbara-kingsolver-2-bibliya-yadonosnogo-dereva.jpg,https://www.litres.ru/barbara-kingsolver-2/bibliya-yadonosnogo-dereva/
