id,title,author,rating,tags,volume,image,link
997,"Угасающий свет, сияющая тьма: Перерождение",Ксения Молчанова,4.0,"['Героическое фэнтези', 'Книги о приключениях', 'Любовное фэнтези', 'Любовные испытания', 'Параллельная реальность', 'Приключенческое фэнтези', 'Романтика', 'Романтическое фэнтези']",210,https://cv6.litres.ru/pub/c/elektronnaya-kniga/cover_415/63453262-kseniya-molchanova-ugasauschiy-svet-siyauschaya-tma-pererozhdenie.jpg,https://www.litres.ru/kseniya-molchanova/ugasauschiy-svet-siyauschaya-tma-pererozhdenie/
998,Малой кровью на своей территории: 1941 – Работа над ошибками. 1941 – Своих не бросаем. 1941 – Бои местного значения,Иван Байбаков,4.0,"['Боевая фантастика', 'Историческая фантастика', 'Попаданцы', 'Альтернативная история', 'Великая Отечественная война', 'Военно-историческая фантастика', 'Военные приключения', 'Назад в СССР', 'Прогрессорство', 'Путешествия в прошлое']",830,https://cv9.litres.ru/pub/c/elektronnaya-kniga/cover_415/63451497-ivan-baybakov-maloy-krovu-na-svoey-territorii-1941-rabota-nad-oshibkami-19.jpg,https://www.litres.ru/ivan-baybakov/maloy-krovu-na-svoey-territorii-1941-rabota-nad-oshibkami-19/
999,Танец марионеток,Томаш Низиньский,5.0,"['Боевое фэнтези', 'Зарубежное фэнтези', 'Заговоры', 'Наемники', 'Некромантия', 'Темное фэнтези']",330,https://cv9.litres.ru/pub/c/elektronnaya-kniga/cover_415/63450191-tomash-nizinskiy-tanec-marionetok.jpg,https://www.litres.ru/tomash-nizinskiy/tanec-marionetok/
1000,Lapides vitae. Изумруд Меркурия,Кирилл Шрамов,4.7,"['Героическое фэнтези', 'Книги о приключениях', 'Космическая фантастика', 'Альтернативная реальность', 'Будущее человечества', 'Подростковый возраст', 'Путешествия во времени', 'Фантастика и фэнтези для подростков']",390,https://cv5.litres.ru/pub/c/elektronnaya-kniga/cover_415/63449152-kirill-shramov-lapides-vitae-izumrud-merkuriya.jpg,https://www.litres.ru/kirill-shramov/lapides-vitae-izumrud-merkuriya/
1001,Это кто ещё попал?!,Мира Гром,4.7,"['Книги о приключениях', 'Попаданцы', 'Эротическое фэнтези', 'МЖМ', 'Романтическое фэнтези', 'Самиздат', 'Эротика', 'Юмор']",160,https://cv0.litres.ru/pub/c/elektronnaya-kniga/cover_415/63449106-mira-grom-eto-kto-esche-popal.jpg,https://www.litres.ru/mira-grom/eto-kto-esche-popal/
1002,Будем жить по-новому! Защитник. Книга 2,Александр Леонидович Кириллов,4.5,"['Боевики', 'Исторические приключения', 'Историческое фэнтези', 'Великая Отечественная война', 'Опасные приключения', 'Самиздат']",360,https://cv9.litres.ru/pub/c/elektronnaya-kniga/cover_415/63449097-aleksandr-leonidovich-kirillov-budem-zhit-po-novomu-zaschitnik-kniga-2.jpg,https://www.litres.ru/aleksandr-leonidovich-kirillov/budem-zhit-po-novomu-zaschitnik-kniga-2/
1003,Проект «Пробуждение»,Олег Пушкарский,2.5,"['Попаданцы', 'Социальная фантастика', 'Юмор и сатира', 'Политические заговоры', 'Самиздат', 'Социальная сатира', 'Спецоперации', 'Страшилки и ужастики']",100,https://cv0.litres.ru/pub/c/elektronnaya-kniga/cover_330/63448901-oleg-pushkarskiy-proekt-probuzhdenie.jpg,https://www.litres.ru/oleg-pushkarskiy/proekt-probuzhdenie/
1004,Ледяной Дракон,Наталья Бондаренко,5.0,"['Детская проза', 'Сказки', 'Фэнтези про драконов', 'Драконы', 'Новый год', 'Рождество', 'Самиздат', 'Сказка']",7,https://cv9.litres.ru/pub/c/elektronnaya-kniga/cover_415/63448896-natalya-bondarenko-26902681-ledyanoy-drakon.jpg,https://www.litres.ru/natalya-bondarenko-26902681/ledyanoy-drakon/
1005,Жнец. Царская кровь,Николай Александрович Кочкалда,5.0,"['Боевое фэнтези', 'Книги о приключениях', 'Попаданцы', 'Боевая магия древних', 'Невероятные приключения', 'Самиздат', 'Сражения', 'Эпическое фэнтези']",150,https://cv9.litres.ru/pub/c/elektronnaya-kniga/cover_415/63448891-nikolay-aleksandrovich-kochkalda-zhnec-carskaya-krov.jpg,https://www.litres.ru/nikolay-aleksandrovich-kochkalda/zhnec-carskaya-krov/
1006,Волшебником быть просто,Эрнесто Дуган,0,"['Городское фэнтези', 'Сказки', 'Городские легенды', 'Магические способности', 'Самиздат']",5,https://cv0.litres.ru/pub/c/elektronnaya-kniga/cover_330/63445607-ernesto-dugan-volshebnikom-byt-prosto.jpg,https://www.litres.ru/ernesto-dugan/volshebnikom-byt-prosto/
